ID,LLM,Ratio_VD_S,Ratio_Nom,Ratio_LW_S,av_nominal_deps_NN,cl_av_deps,nn_all_nominal_deps_NN_struct,volume,abundance,mattr_50,evenness_50,disparity,dispersion_per_100,QWE_Score,BERTScore_F1
lyrics00446,Gemini,1.0,2.3182,0.7143,1.28260869565,2.23529411765,0.0869565217391,161,85,0.71125,0.938437,1.092308,7.453416,0.8066,0.8158
lyrics00447,Gemini,0.8,2.4839,0.7,1.68571428571,2.72,0.0428571428571,250,142,0.785274,0.965126,1.018182,7.6,0.8526,0.846
lyrics00448,Gemini,1.0,2.0645,0.5,1.45588235294,2.80769230769,0.0294117647059,231,136,0.788571,0.960277,1.058252,5.627706,0.7434,0.8281
lyrics00449,Gemini,1.0,2.2414,0.6667,1.71428571429,2.45454545455,0.031746031746,230,132,0.771823,0.958352,1.038462,6.956522,0.7615,0.8303
lyrics00450,Gemini,0.8,2.12,0.8,1.64285714286,2.95,0.0,205,122,0.796667,0.967874,1.022727,7.317073,0.7697,0.8264
lyrics00451,Gemini,0.8182,1.9,0.6364,1.57627118644,2.80769230769,0.0,224,127,0.784114,0.965455,1.104167,7.142857,0.7576,0.8249
lyrics00452,Gemini,0.8333,2.0,0.8333,1.64814814815,2.70588235294,0.0,180,109,0.759084,0.948159,1.040698,5.555556,0.661,0.8014
lyrics00453,Gemini,0.6842,2.129,1.0526,1.49565217391,2.54545454545,0.0347826086957,398,215,0.792264,0.963199,1.023529,6.78392,0.7671,0.8112
lyrics00454,Gemini,0.8333,2.1579,0.6667,1.44871794872,2.57142857143,0.025641025641,268,136,0.738265,0.940914,1.019802,7.089552,0.7875,0.8218
lyrics00455,Gemini,0.8333,2.0909,0.5,1.8,2.46666666667,0.0222222222222,163,105,0.78614,0.957683,1.018072,4.907975,0.7159,0.8249
lyrics00456,Gemini,0.6364,2.0606,0.4545,1.64179104478,2.6,0.089552238806,236,128,0.817112,0.971178,1.041667,8.050847,0.8688,0.8411
lyrics00457,Gemini,0.8125,1.85,0.6875,1.83333333333,2.8125,0.0277777777778,299,169,0.80536,0.969837,1.02518,9.364548,0.5868,0.7923
lyrics00458,Gemini,0.6154,2.0833,0.6154,1.52941176471,2.35714285714,0.0882352941176,242,119,0.759793,0.948554,1.092857,7.438017,0.7525,0.8094
lyrics00459,Gemini,0.7778,2.1923,0.5556,1.34,2.5,0.02,181,101,0.696212,0.936277,1.025,6.077348,0.7428,0.8334
lyrics00460,Gemini,1.0,2.2,0.7778,1.53968253968,2.34782608696,0.0,207,102,0.71443,0.940257,1.02439,7.246377,0.6632,0.8052
lyrics00461,Gemini,0.7857,1.7838,0.5,1.73846153846,2.56666666667,0.0153846153846,258,141,0.763349,0.955148,1.034783,8.527132,0.7453,0.823
lyrics00462,Gemini,0.8571,1.9318,0.5,1.69411764706,2.32432432432,0.0470588235294,311,170,0.776947,0.964295,1.010949,9.324759,0.7025,0.8131
lyrics00463,Gemini,0.6667,1.8788,0.7778,1.46153846154,2.5,0.0615384615385,226,140,0.812542,0.972295,1.035714,8.40708,0.6947,0.8174
lyrics00464,Gemini,0.625,1.6875,0.625,1.9298245614,2.45833333333,0.0350877192982,215,128,0.798313,0.963983,1.02,7.44186,0.676,0.8178
lyrics00465,Gemini,1.0,2.75,0.4444,1.81818181818,2.72222222222,0.0,195,100,0.715342,0.949378,1.044872,6.153846,0.7985,0.8363
lyrics00466,Gemini,1.0,2.9524,0.8889,1.62962962963,2.66666666667,0.0185185185185,195,118,0.750822,0.95622,1.0,7.692308,0.7395,0.8085
lyrics00467,Gemini,0.5556,1.5312,0.4444,1.5625,2.66666666667,0.0,203,131,0.822338,0.978527,1.02,7.881773,0.7414,0.8192
lyrics00468,Gemini,0.9091,1.7353,0.6364,1.28358208955,3.06896551724,0.0,240,129,0.817173,0.977603,1.033854,10.0,0.8107,0.8354
lyrics00469,Gemini,0.7692,2.0,0.3846,1.49367088608,2.46875,0.0506329113924,259,157,0.796952,0.963786,1.015748,6.177606,0.7857,0.8336
lyrics00470,Gemini,0.8,2.7576,0.4,1.64367816092,2.74074074074,0.0114942528736,292,171,0.807407,0.969184,1.0,7.534247,0.7917,0.8221
lyrics00471,Gemini,0.8333,1.8387,0.5833,1.68421052632,2.55555555556,0.0,217,131,0.784167,0.965693,1.054054,6.912442,0.6544,0.8017
lyrics00472,Gemini,0.4231,2.0351,0.2308,1.64285714286,1.9512195122,0.0446428571429,394,191,0.721159,0.941875,1.044872,6.852792,0.847,0.8274
lyrics00473,Gemini,0.7692,1.5556,0.6154,1.83333333333,2.39024390244,0.047619047619,356,186,0.812834,0.969727,1.013245,7.58427,0.6696,0.809
lyrics00474,Gemini,0.8462,1.775,0.3077,1.46376811594,2.40625,0.0434782608696,250,148,0.779403,0.96489,1.016949,9.2,0.7951,0.8338
lyrics00475,Gemini,0.8333,1.7442,0.6667,1.58666666667,2.59259259259,0.0,270,133,0.730588,0.941174,1.057143,5.925926,0.6632,0.8025
lyrics00476,Gemini,0.75,2.4762,0.5,1.82222222222,2.05,0.0444444444444,183,126,0.809851,0.969933,1.042105,8.196721,0.7077,0.833
lyrics00477,Gemini,0.7,1.7647,0.6,1.40983606557,2.45454545455,0.016393442623,215,125,0.777349,0.966895,1.0,11.162791,0.7109,0.8269
lyrics00478,Gemini,0.875,2.2632,0.375,1.51219512195,2.35294117647,0.121951219512,143,89,0.781915,0.971346,1.02381,8.391608,0.7898,0.8413
lyrics00479,Gemini,0.8947,1.9231,0.4737,1.59405940594,2.39473684211,0.00990099009901,357,179,0.808961,0.976692,1.042857,11.484594,0.7322,0.8148
lyrics00480,Gemini,0.8,2.3077,0.7,1.68852459016,2.21739130435,0.0327868852459,201,132,0.805132,0.966458,1.019608,6.965174,0.7383,0.8378
lyrics00481,Gemini,1.0,2.2,0.3333,1.63043478261,2.77777777778,0.0,165,101,0.781207,0.965496,1.081081,9.090909,0.7326,0.8271
lyrics00482,Gemini,1.0,2.1765,0.6923,1.48571428571,2.51612903226,0.0428571428571,264,159,0.804837,0.967384,1.031496,5.30303,0.7812,0.8277
lyrics00483,Gemini,0.7273,3.0,0.5455,1.67307692308,2.625,0.0769230769231,181,104,0.720606,0.951074,1.051948,8.839779,0.6972,0.8153
lyrics00484,Gemini,0.9231,2.175,0.6154,1.6049382716,2.47368421053,0.0864197530864,295,169,0.778699,0.964316,1.055147,8.135593,0.8053,0.8395
lyrics00485,Gemini,0.4286,1.7083,0.7143,1.72222222222,2.05882352941,0.0555555555556,142,96,0.82043,0.9707,1.0,5.633803,0.8353,0.839
lyrics00486,Gemini,0.5,1.7826,0.375,1.89743589744,2.27777777778,0.128205128205,144,100,0.784842,0.969126,1.027778,7.638889,0.7926,0.8249
lyrics00487,Gemini,0.5385,2.2821,0.4615,1.68292682927,2.48275862069,0.0853658536585,285,168,0.790932,0.965072,1.045113,9.122807,0.742,0.8325
lyrics00488,Gemini,1.0,1.5238,0.5714,1.71875,2.5625,0.0,136,83,0.716552,0.94684,1.030303,8.088235,0.5733,0.7958
lyrics00489,Gemini,0.4667,2.7241,0.3333,1.48684210526,2.34782608696,0.0263157894737,251,137,0.72802,0.940094,1.019608,5.976096,0.8235,0.8667
lyrics00490,Gemini,0.7,1.303,0.6,1.34,2.46153846154,0.0,188,104,0.786475,0.971937,1.051948,11.170213,0.6629,0.8262
lyrics00491,Gemini,1.0,1.9474,0.625,1.94871794872,2.38888888889,0.025641025641,150,106,0.832079,0.974131,1.02381,8.0,0.7024,0.8302
lyrics00492,Gemini,1.0,1.425,0.7273,1.390625,2.46666666667,0.015625,218,125,0.749586,0.960158,1.021053,9.174312,0.887,0.8688
lyrics00493,Gemini,0.6923,2.0303,0.6154,1.58333333333,2.23333333333,0.0277777777778,242,137,0.782383,0.967317,1.0,10.743802,0.7417,0.8248
lyrics00494,Gemini,0.95,2.3878,0.55,1.55769230769,2.51219512195,0.0480769230769,360,181,0.743794,0.939444,1.04,6.944444,0.8567,0.8292
lyrics00495,Gemini,0.6667,1.6,0.7778,1.30508474576,2.42857142857,0.0,203,113,0.760779,0.962099,1.022989,9.852217,0.8714,0.8386
lyrics00496,Gemini,0.7778,1.7778,1.0,1.52083333333,2.6,0.0208333333333,185,107,0.735588,0.948435,1.072289,8.648649,0.7856,0.8261
lyrics00497,Gemini,0.7778,1.7105,0.7778,1.60317460317,2.0,0.031746031746,231,122,0.816264,0.966308,1.021505,6.060606,0.772,0.8197
lyrics00498,Gemini,0.7778,2.2174,0.6667,1.57142857143,2.38095238095,0.0,180,106,0.764427,0.955664,1.069767,6.666667,0.5263,0.8093
lyrics00499,Gemini,0.8,1.8298,0.4,1.66666666667,2.36842105263,0.08,301,185,0.817302,0.969409,1.0,7.641196,0.8115,0.8456
lyrics00500,Gemini,0.5,2.4815,0.375,1.63157894737,2.42105263158,0.0175438596491,208,121,0.745912,0.941661,1.022222,5.769231,0.7759,0.8264
lyrics00501,Gemini,0.8571,1.9778,0.5714,1.52380952381,2.61538461538,0.0952380952381,316,165,0.773558,0.962689,1.043651,8.860759,0.8517,0.8531
lyrics00502,Gemini,0.6667,2.3214,0.5556,1.61290322581,2.53846153846,0.0806451612903,220,104,0.751813,0.957819,1.0,7.727273,0.8073,0.8499
lyrics00503,Gemini,0.8333,1.9474,0.5,1.7,2.61538461538,0.025,276,142,0.780705,0.970225,1.053571,9.42029,0.7192,0.791
lyrics00504,Gemini,0.8333,2.0909,1.0,1.46808510638,3.29411764706,0.0,162,95,0.823186,0.973192,1.029851,7.407407,0.7446,0.8282
lyrics00505,Gemini,1.0,2.5,0.5,1.31914893617,2.61538461538,0.0,153,93,0.731154,0.942124,1.026667,7.189542,0.756,0.8213
lyrics00506,Gemini,0.8462,1.9286,0.6154,1.46052631579,2.35483870968,0.0131578947368,262,136,0.742817,0.955149,1.063244,9.541985,0.785,0.8262
lyrics00507,Gemini,0.6667,2.3478,0.5,1.51923076923,2.64705882353,0.0,169,109,0.788833,0.966493,1.077922,7.692308,0.7823,0.8275
lyrics00508,Gemini,0.6667,2.1212,0.4667,1.66666666667,2.53571428571,0.0133333333333,259,153,0.786571,0.965219,1.059917,8.880309,0.7355,0.8196
lyrics00509,Gemini,0.7778,2.0,0.6667,1.70175438596,2.54545454545,0.0,208,121,0.767421,0.952639,1.0,5.769231,0.648,0.7992
lyrics00510,Gemini,1.0,1.5263,0.6,1.61538461538,2.25,0.0769230769231,101,67,0.765385,0.948727,1.041667,5.940594,0.8355,0.835
lyrics00511,Gemini,0.8667,2.3158,0.6,1.64444444444,2.54545454545,0.0222222222222,321,164,0.800441,0.97468,1.030534,9.657321,0.6627,0.7902
lyrics00512,Gemini,1.0,1.4091,0.7692,1.609375,2.41666666667,0.0,243,130,0.774124,0.963578,1.019608,9.465021,0.6838,0.8069
lyrics00513,Gemini,0.5833,1.4419,0.4167,1.36231884058,2.33333333333,0.0144927536232,229,128,0.824333,0.974314,1.041667,8.296943,0.8456,0.8381
lyrics00514,Gemini,0.8571,1.8,0.4286,1.64102564103,2.5625,0.0,135,91,0.816279,0.969421,1.028986,8.888889,0.5851,0.7865
lyrics00515,Gemini,0.8571,2.6,0.7143,1.57627118644,2.61111111111,0.0169491525424,188,98,0.735827,0.951471,1.071429,7.446809,0.7737,0.8233
lyrics00516,Gemini,0.8889,1.5517,0.3333,1.3,2.17391304348,0.04,178,101,0.788837,0.973295,1.025974,8.988764,0.6334,0.7809
lyrics00517,Gemini,0.4,3.2381,0.6,1.77049180328,2.38888888889,0.0,218,118,0.747811,0.952193,1.021053,7.33945,0.6919,0.7854
lyrics00518,Gemini,1.0,2.1818,0.6667,1.78723404255,3.05263157895,0.063829787234,188,116,0.786763,0.968494,1.068182,9.574468,0.5814,0.8058
lyrics00519,Gemini,1.0,1.9697,0.6,1.61194029851,2.77272727273,0.0,244,122,0.756308,0.960024,1.021739,9.016393,0.7315,0.8142
lyrics00520,Gemini,1.0,2.5357,0.5,1.46774193548,2.38095238095,0.0,214,106,0.693212,0.931793,1.048193,8.411215,0.7799,0.8289
lyrics00521,Gemini,0.5455,2.3913,0.1818,1.49056603774,2.2,0.0,176,103,0.768346,0.967673,1.025,11.363636,0.6899,0.8074
lyrics00522,Gemini,0.8571,2.4,0.7143,1.57575757576,2.56,0.0454545454545,244,128,0.722051,0.945882,1.054487,7.377049,0.7228,0.8289
lyrics00523,Gemini,0.9048,2.0357,0.3333,1.67961165049,2.33333333333,0.0485436893204,402,213,0.781076,0.958248,1.022599,7.711443,0.7473,0.8065
lyrics00524,Gemini,0.875,1.5,0.4375,1.5,2.64285714286,0.0172413793103,231,127,0.726374,0.955686,1.040816,9.090909,0.7015,0.8054
lyrics00525,Gemini,1.0,1.7931,0.875,1.69230769231,2.81818181818,0.0,204,128,0.811097,0.976545,1.061856,9.803922,0.6154,0.8049
lyrics00526,Gemini,0.75,1.6154,0.625,1.57777777778,2.55,0.0666666666667,164,113,0.81913,0.96807,1.069767,5.487805,0.7207,0.8243
lyrics00527,Gemini,1.0,1.9231,0.875,1.58333333333,2.85714285714,0.0,195,119,0.79589,0.965339,1.12234,6.666667,0.7072,0.8072
lyrics00528,Gemini,0.7857,1.2927,0.3571,1.671875,2.40625,0.015625,245,135,0.777449,0.966866,1.056075,8.163265,0.6468,0.8149
lyrics00529,Gemini,0.8421,2.36,0.5263,1.79411764706,2.6,0.0882352941176,393,201,0.783488,0.965458,1.033133,8.142494,0.7942,0.8142
lyrics00530,Gemini,0.8182,1.9375,0.4545,1.72881355932,2.16,0.0677966101695,217,119,0.773214,0.96078,1.044944,9.21659,0.85,0.8416
lyrics00531,Gemini,1.0,1.9512,0.6429,1.50602409639,2.77777777778,0.0,290,141,0.760996,0.9587,1.017094,6.896552,0.8392,0.8476
lyrics00532,Gemini,0.75,1.84,0.75,1.42,2.54545454545,0.02,167,113,0.859661,0.979404,1.024096,10.179641,0.6381,0.802
lyrics00533,Gemini,1.0,1.413,0.5385,1.47222222222,2.63636363636,0.0277777777778,260,128,0.77128,0.96364,1.020202,9.615385,0.7357,0.8197
lyrics00534,Gemini,0.8333,2.0,0.5,1.55555555556,2.45833333333,0.0634920634921,215,127,0.804578,0.969093,1.019608,8.372093,0.6681,0.8055
lyrics00535,Gemini,0.6957,3.1071,0.6667,1.5701754386,2.34042553191,0.228070175439,394,212,0.808058,0.96747,1.028,9.137056,0.8285,0.8496
lyrics00536,Gemini,0.4167,2.9259,0.6667,1.66666666667,2.81818181818,0.0277777777778,253,137,0.757157,0.956949,1.047727,8.300395,0.847,0.8431
lyrics00537,Gemini,0.7333,2.3333,0.2667,1.47321428571,2.58823529412,0.0357142857143,352,203,0.777822,0.960067,1.033333,7.102273,0.7877,0.8289
lyrics00538,Gemini,0.8889,1.6774,0.4444,1.47058823529,2.72727272727,0.0,189,105,0.795286,0.971403,1.0,8.465608,0.8358,0.851
lyrics00539,Gemini,0.9231,1.5192,0.6923,1.6582278481,2.58333333333,0.0253164556962,305,171,0.793594,0.966595,1.014925,6.229508,0.8039,0.8493
lyrics00540,Gemini,0.875,1.5312,0.875,1.56862745098,2.75,0.0392156862745,198,123,0.785772,0.964272,1.022472,8.585859,0.7837,0.8539
lyrics00541,Gemini,0.9167,1.8158,0.3333,1.75757575758,2.59259259259,0.0454545454545,256,146,0.785314,0.966451,1.0,7.8125,0.7088,0.8264
lyrics00542,Gemini,0.6471,3.2432,0.5882,1.84090909091,2.42857142857,0.181818181818,346,189,0.776027,0.945314,1.053691,5.491329,0.8452,0.841
lyrics00543,Gemini,0.8,1.7273,0.4,1.41509433962,2.125,0.0188679245283,190,109,0.759858,0.963005,1.0,8.947368,0.7805,0.8137
lyrics00544,Gemini,0.5714,2.6364,0.5714,1.7972972973,2.51724137931,0.175675675676,280,147,0.813593,0.973001,1.037037,6.785714,0.8413,0.8554
lyrics00545,Gemini,1.0,2.1429,0.6,1.6,2.27777777778,0.025,157,84,0.73537,0.947863,1.0,6.369427,0.5409,0.7985
lyrics00546,Gemini,0.8182,1.8261,0.5455,1.57446808511,2.47619047619,0.0212765957447,165,99,0.775,0.961801,1.025974,9.69697,0.7368,0.8378
lyrics00547,Gemini,0.4762,2.1731,0.4762,1.50909090909,2.42222222222,0.00909090909091,385,190,0.775833,0.957504,1.023026,6.233766,0.8665,0.8683
lyrics00548,Gemini,0.8182,1.7073,0.7273,1.45333333333,2.8125,0.0533333333333,276,161,0.778855,0.967734,1.066116,8.695652,0.7927,0.8337
lyrics00549,Gemini,0.75,2.0645,0.5,1.62711864407,2.33333333333,0.0169491525424,207,114,0.733291,0.946943,1.045977,7.246377,0.5972,0.7929
lyrics00550,Gemini,0.4167,2.5588,0.3333,1.5641025641,2.58620689655,0.0512820512821,287,149,0.774286,0.958966,1.0,6.968641,0.8454,0.8567
lyrics00551,Gemini,1.0,1.4839,0.3636,1.71739130435,2.36,0.0,183,109,0.779701,0.962058,1.02381,8.743169,0.6125,0.8008
lyrics00552,Gemini,1.0,2.4,0.4444,1.39344262295,2.75,0.0327868852459,201,129,0.815,0.971552,1.020202,7.462687,0.7664,0.8258
lyrics00553,Gemini,0.7692,2.1,0.3077,1.70238095238,2.22857142857,0.0119047619048,311,169,0.805573,0.970829,1.044118,8.038585,0.7188,0.804
lyrics00554,Gemini,0.8182,2.6452,0.7273,1.70886075949,2.65,0.0379746835443,265,127,0.738241,0.941004,1.019231,6.037736,0.739,0.7997
lyrics00555,Gemini,0.8889,2.1111,0.6667,1.66666666667,2.66666666667,0.0,203,120,0.764545,0.955877,1.041237,4.926108,0.8106,0.835
lyrics00556,Gemini,0.8571,2.16,0.4286,1.64814814815,2.125,0.0185185185185,180,104,0.741069,0.948615,1.0,7.777778,0.8013,0.8417
lyrics00557,Gemini,1.0,1.9583,1.0,1.57407407407,2.55,0.037037037037,183,108,0.792388,0.966974,1.02439,6.557377,0.7506,0.8245
lyrics00558,Gemini,1.0,2.2381,0.5556,1.76086956522,2.4,0.0,174,109,0.74208,0.946494,1.023256,5.747126,0.7518,0.8329
lyrics00559,Gemini,0.5,1.8387,0.625,1.57407407407,2.4,0.037037037037,191,112,0.75662,0.952633,1.062271,6.806283,0.6226,0.806
lyrics00560,Gemini,0.8125,1.4912,0.625,1.43820224719,2.79069767442,0.0112359550562,350,167,0.732226,0.966608,1.02963,13.714286,0.7479,0.8063
lyrics00561,Gemini,0.8,1.8966,0.7,1.8679245283,2.5,0.0188679245283,206,116,0.791975,0.966918,1.0,7.76699,0.6562,0.8
lyrics00562,Gemini,0.8182,2.3226,0.6364,1.61643835616,2.26666666667,0.013698630137,268,153,0.784475,0.9577,1.032,6.716418,0.7687,0.8345
lyrics00563,Gemini,0.9,2.2586,0.55,1.59375,2.54901960784,0.09375,441,203,0.794337,0.964986,1.097561,7.482993,0.7244,0.7887
lyrics00564,Gemini,0.8125,1.7551,0.6875,1.61445783133,2.39393939394,0.0,309,161,0.747,0.950381,1.043165,8.737864,0.7426,0.8009
lyrics00565,Gemini,0.7,1.8462,0.6,1.54901960784,2.55,0.0,175,96,0.750794,0.958406,1.054795,8.571429,0.5744,0.8005
lyrics00566,Gemini,0.8571,2.619,0.5714,1.51851851852,2.26666666667,0.0,173,97,0.712258,0.923434,1.027778,6.936416,0.8321,0.845
lyrics00567,Gemini,0.6364,2.0312,0.5455,1.56451612903,3.04,0.0,232,126,0.770273,0.96236,1.060606,7.327586,0.7661,0.8084
lyrics00568,Gemini,0.6154,2.125,0.3077,1.54545454545,2.27586206897,0.0649350649351,276,157,0.759824,0.961292,1.0,7.971014,0.8449,0.8337
lyrics00569,Gemini,0.6364,1.4857,0.6364,1.47272727273,2.52,0.0,200,122,0.805166,0.9695,1.081633,7.5,0.8195,0.8491
lyrics00570,Gemini,0.75,1.7805,0.4167,1.42028985507,2.20588235294,0.0144927536232,252,139,0.744926,0.959255,1.037383,9.52381,0.8076,0.8364
lyrics00571,Gemini,0.8182,1.9302,0.6364,1.25609756098,2.68571428571,0.0,293,145,0.735656,0.951974,1.10119,7.508532,0.8094,0.8289
lyrics00572,Gemini,0.8462,2.0789,0.6154,1.36486486486,2.53571428571,0.0135135135135,252,132,0.747094,0.952625,1.04,7.539683,0.6867,0.8169
lyrics00573,Gemini,0.8667,2.5676,0.6,1.52525252525,2.76923076923,0.020202020202,357,184,0.792338,0.965615,1.037415,9.243697,0.7031,0.8115
lyrics00574,Gemini,0.7778,1.7308,0.4444,1.47916666667,2.72727272727,0.0208333333333,175,109,0.844286,0.980469,1.0,8.571429,0.6111,0.8049
lyrics00575,Gemini,1.0,2.3793,0.8,1.76811594203,2.38461538462,0.101449275362,252,157,0.775468,0.956743,1.030303,6.349206,0.7248,0.8076
lyrics00576,Gemini,0.9,2.0,0.4,1.7962962963,2.30769230769,0.0185185185185,210,132,0.856398,0.974821,1.039604,5.714286,0.6808,0.8005
lyrics00577,Gemini,0.9,2.5263,0.7,1.57142857143,2.83333333333,0.0,161,98,0.729643,0.950463,1.0,8.695652,0.7583,0.8367
lyrics00578,Gemini,0.7,2.3103,0.6,1.57352941176,2.36,0.0,236,133,0.798396,0.967428,1.040404,8.474576,0.7426,0.8265
lyrics00579,Gemini,0.9091,1.7941,0.2727,1.8275862069,2.63636363636,0.0862068965517,220,128,0.765263,0.958845,1.019608,7.272727,0.7429,0.832
lyrics00580,Gemini,0.6667,1.4464,0.4667,1.5641025641,2.41176470588,0.0,304,160,0.804941,0.967561,1.05814,6.25,0.75,0.8256
lyrics00581,Gemini,0.6,2.0,0.5,1.57446808511,2.90476190476,0.106382978723,186,119,0.802482,0.970697,1.045977,8.064516,0.7178,0.83
lyrics00582,Gemini,0.8182,2.0789,0.6364,1.68918918919,2.27272727273,0.027027027027,268,132,0.797991,0.963421,1.034314,7.089552,0.8011,0.8067
lyrics00583,Gemini,0.8182,2.6316,0.4545,1.80434782609,2.42105263158,0.0217391304348,175,99,0.727302,0.952184,1.051948,5.714286,0.7649,0.8257
lyrics00584,Gemini,0.8462,1.7619,0.6923,1.28947368421,2.54285714286,0.0131578947368,266,149,0.788479,0.967735,1.033898,8.646617,0.6837,0.7959
lyrics00585,Gemini,0.7778,2.4091,0.4444,1.69090909091,2.6,0.0363636363636,187,107,0.766087,0.960671,1.023529,8.02139,0.7704,0.864
lyrics00586,Gemini,0.8,1.8667,0.7,1.79245283019,3.19047619048,0.0188679245283,223,118,0.804023,0.973392,1.070588,8.520179,0.7258,0.8214
lyrics00587,Gemini,0.9091,1.2683,0.4545,1.54098360656,2.42424242424,0.0,225,128,0.80125,0.972912,1.053398,9.333333,0.6227,0.8035
lyrics00588,Gemini,1.0,1.56,0.75,1.71428571429,2.4,0.0,161,106,0.755357,0.953972,1.047619,6.21118,0.6569,0.7752
lyrics00589,Gemini,0.8889,1.9231,0.6667,1.63461538462,2.52173913043,0.0,197,117,0.795,0.969071,1.06383,8.629442,0.686,0.8081
lyrics00590,Gemini,0.5714,1.7,0.4286,1.7027027027,2.11764705882,0.027027027027,137,82,0.734318,0.958877,1.0,8.759124,0.6721,0.8064
lyrics00591,Gemini,0.9,2.92,0.6,1.39393939394,2.2962962963,0.0,215,114,0.705783,0.936999,1.037037,6.511628,0.7103,0.8168
lyrics00592,Gemini,0.6667,2.15,0.6667,1.6,3.11764705882,0.0,165,98,0.77,0.969196,1.025641,8.484848,0.6899,0.8149
lyrics00593,Gemini,0.875,2.4783,0.5,1.69230769231,2.94117647059,0.0769230769231,188,107,0.788201,0.963975,1.025316,9.574468,0.7969,0.83
lyrics00594,Gemini,0.8889,1.92,0.6667,1.67441860465,2.47619047619,0.0697674418605,171,105,0.751639,0.955423,1.072289,7.017544,0.7823,0.8191
lyrics00595,Gemini,0.6667,2.1111,0.4,1.74157303371,2.5,0.0561797752809,332,185,0.790035,0.962264,1.012821,6.927711,0.7245,0.8094
lyrics00596,Gemini,0.6,1.2727,0.2,1.55555555556,2.48148148148,0.0222222222222,187,120,0.816377,0.971741,1.0,6.951872,0.6607,0.8215
lyrics00597,Gemini,1.0,2.0,0.5833,1.38888888889,2.93103448276,0.0,253,140,0.762941,0.968523,1.057143,12.648221,0.7997,0.8372
lyrics00598,Gemini,0.8889,2.1111,0.7778,1.61111111111,2.5,0.0925925925926,187,103,0.756087,0.957398,1.048193,5.882353,0.7999,0.852
lyrics00599,Gemini,0.9,2.1212,0.6,1.73846153846,2.64,0.0461538461538,239,141,0.798421,0.962338,1.026316,6.276151,0.7667,0.8184
lyrics00600,Gemini,0.9412,1.84,0.6471,1.35789473684,2.80952380952,0.0631578947368,330,189,0.787402,0.96624,1.043478,9.090909,0.8472,0.8576
lyrics00601,Gemini,0.7857,2.5143,0.4667,1.67073170732,2.42307692308,0.0731707317073,270,140,0.759548,0.957796,1.032448,7.037037,0.6189,0.8096
lyrics00602,Gemini,0.875,2.45,0.3125,1.62352941176,2.15625,0.0588235294118,298,151,0.744659,0.93704,1.01626,5.033557,0.8447,0.8495
lyrics00603,Gemini,0.9286,2.0263,0.3571,1.77941176471,2.41176470588,0.117647058824,278,157,0.767249,0.964091,1.037313,8.992806,0.7729,0.8163
lyrics00604,Gemini,1.0,1.7576,0.5455,1.5,2.8275862069,0.0161290322581,228,137,0.778324,0.96435,1.07619,8.77193,0.7897,0.8317
lyrics00605,Gemini,0.8333,2.6,0.6667,1.70588235294,2.55555555556,0.0196078431373,180,111,0.794351,0.962899,1.041176,7.222222,0.75,0.8275
lyrics00606,Gemini,1.0,1.6429,0.7857,1.64788732394,2.73529411765,0.0,269,130,0.757545,0.959543,1.019231,8.178439,0.5219,0.7818
lyrics00607,Gemini,0.8571,1.7391,0.5714,1.7380952381,2.58823529412,0.0238095238095,151,103,0.784118,0.959281,1.025,7.284768,0.741,0.8158
lyrics00608,Gemini,0.8889,2.2,0.7778,1.74468085106,2.25,0.0425531914894,184,109,0.805185,0.965975,1.0,8.695652,0.8091,0.8329
lyrics00609,Gemini,0.8889,2.0,0.4444,1.32653061224,2.57142857143,0.0,176,99,0.74315,0.957142,1.051282,8.522727,0.8072,0.8348
lyrics00610,Gemini,0.5556,2.0877,0.6111,1.58823529412,2.3488372093,0.0252100840336,427,212,0.752381,0.952032,1.011494,8.430913,0.7847,0.8321
lyrics00611,Gemini,0.6667,2.9167,0.8333,1.52459016393,2.75,0.114754098361,213,118,0.789024,0.963347,1.05,7.042254,0.8364,0.8606
lyrics00612,Gemini,1.0,1.9583,0.7,1.77272727273,2.35,0.0454545454545,164,100,0.751652,0.957829,1.025,8.536585,0.7741,0.8333
lyrics00613,Gemini,1.0,1.7241,0.7273,1.86274509804,2.4,0.0588235294118,207,118,0.771519,0.958551,1.042553,6.763285,0.7977,0.8418
lyrics00614,Gemini,0.8182,1.4167,0.5455,1.66037735849,2.5,0.0188679245283,202,105,0.825752,0.977622,1.024691,8.415842,0.5641,0.7774
lyrics00615,Gemini,0.7,2.7037,0.7,1.55223880597,2.5652173913,0.0149253731343,226,111,0.711299,0.942051,1.136905,8.40708,0.7893,0.8176
lyrics00616,Gemini,0.875,2.3333,0.4375,1.6091954023,2.58333333333,0.0,325,161,0.758551,0.962585,1.05625,9.538462,0.6644,0.7943
lyrics00617,Gemini,0.6,2.44,0.4,1.8064516129,2.5,0.0483870967742,214,117,0.754061,0.958834,1.089888,7.476636,0.7371,0.8295
lyrics00618,Gemini,0.75,2.36,0.875,1.59259259259,2.52380952381,0.0,185,107,0.732941,0.956102,1.048193,10.27027,0.7015,0.8138
lyrics00619,Gemini,0.7778,1.7,1.1111,1.4375,2.26086956522,0.09375,236,125,0.787487,0.966492,1.057292,8.898305,0.6933,0.8009
lyrics00620,Gemini,0.8333,2.0435,0.5,1.60377358491,2.44444444444,0.0377358490566,167,106,0.793898,0.965205,1.048193,7.185629,0.7812,0.8238
